system:index,Id,OBJECTID,Shape_Area,Shape_Leng,area,mean,parcela,year,.geo
0_00000000000000000014,0,35,309265.127624,3268.86861275,0.0,-0.2704945197031087,Laguna del Acebuche,2005.0,"{""type"":""Polygon"",""coordinates"":[[[-6.569696135622285,37.05058594131905],[-6.569548958883654,37.05053685473597],[-6.56933939347783,37.05049676726314],[-6.569085277004106,37.05050570280002],[-6.5689157851375155,37.0504744841327],[-6.568799885865069,37.05038974595887],[-6.568590322923202,37.05012217386787],[-6.568411954697246,37.04990366966409],[-6.568122087033654,37.049778825746394],[-6.567881251093501,37.04972978513222],[-6.567694007276769,37.049600480895336],[-6.567493325519638,37.04951578641793],[-6.567261450916244,37.049444396422295],[-6.567172268601222,37.049332899798806],[-6.567123238742413,37.0491188902775],[-6.566985026868462,37.048931587299364],[-6.566793306238713,37.04872205069566],[-6.566516802778326,37.048561480807955],[-6.566249259335528,37.048512446183146],[-6.565937086017564,37.048445578253144],[-6.565620516307716,37.04830736271899],[-6.565366333226274,37.04828057993746],[-6.565080958748626,37.048209209298264],[-6.564920436166872,37.04811559957019],[-6.564652899429708,37.04807993257743],[-6.564554762186858,37.04803529883149],[-6.564242678615546,37.04799076205846],[-6.563917158837335,37.04798626921301],[-6.563533655184015,37.04789708535694],[-6.563266124272704,37.0479372452327],[-6.56297180084862,37.047914960723624],[-6.562704272297805,37.04791043620359],[-6.562450100855893,37.04788372757876],[-6.562262791567267,37.047821275187566],[-6.562102276089215,37.04768305862252],[-6.561861462911757,37.04759836941268],[-6.561642964628127,37.04749132671477],[-6.5613843997934005,37.04737541011263],[-6.561174779813058,37.04734859882669],[-6.561072250322654,37.04727281172575],[-6.560858233777027,37.04722373810271],[-6.560724433082971,37.047103365540714],[-6.560537128871005,37.04697404662866],[-6.5602384205114,37.046902746979676],[-6.55992627665932,37.04687597625935],[-6.559756809166727,37.04681351042031],[-6.559596300006602,37.046728777740654],[-6.559413478041723,37.046679769880996],[-6.559346538460289,37.04648801922083],[-6.559172675034426,37.04635868734995],[-6.558967541233029,37.04625171357589],[-6.558780242190193,37.04614465016412],[-6.558691071752574,37.0460599666639],[-6.558472584349866,37.045894938607326],[-6.558356622648749,37.04575229206731],[-6.5581559703166326,37.04568983415221],[-6.557959797442718,37.045721063834904],[-6.557741312550111,37.04585928551527],[-6.557607518407297,37.04603318807983],[-6.5574603696048035,37.046140230944566],[-6.557313221142509,37.04630076422614],[-6.557161594250583,37.04643006989876],[-6.557183906670659,37.04657715883462],[-6.557482682129621,37.04661283020177],[-6.557620873379092,37.04657722322679],[-6.55794196357507,37.04656379573809],[-6.558062321920334,37.04644787821385],[-6.558231784901864,37.046376539386245],[-6.558526086413805,37.046403323000206],[-6.558677716556237,37.04661289755992],[-6.558780242190192,37.046697575867164],[-6.558940749292689,37.04680465187806],[-6.559087901517501,37.04693839551307],[-6.559221698772011,37.04709000039182],[-6.5591280488077945,37.047241623338365],[-6.558954185978682,37.04741553788769],[-6.558762408092678,37.04750914774826],[-6.5586955506300235,37.04766075604945],[-6.558575109653429,37.04775441682535],[-6.558481542074335,37.04784805941009],[-6.558490418366184,37.04800412315244],[-6.558441395191789,37.04816461057314],[-6.558236263746998,37.048325166277536],[-6.558160449156429,37.04846340642631],[-6.5581916381768455,37.04856596953337],[-6.558432437472973,37.04861503396117],[-6.558642048423647,37.048619427014756],[-6.558842702288015,37.04861501957895],[-6.559065669864599,37.04862837642377],[-6.559177153945763,37.04862392474],[-6.559359975231933,37.04856595350689],[-6.559658679469764,37.048632850392075],[-6.55990396327795,37.048762141399884],[-6.560077828701075,37.04889146712948],[-6.560220586005369,37.04895385809018],[-6.560394452293212,37.04905203561316],[-6.56031863513226,37.04919916315967],[-6.560122455593519,37.049274915425734],[-6.559908442240737,37.04946221761994],[-6.559819270222748,37.04966732141524],[-6.5596006975124475,37.04981002924656],[-6.559408999113762,37.04991708673464],[-6.559413478041724,37.05005977234328],[-6.559333183126428,37.05014444377558],[-6.559426833392425,37.05027380015859],[-6.559533839169354,37.05046552647365],[-6.559663158415293,37.05056363839651],[-6.559694348171994,37.05063945413764],[-6.559712182530599,37.05067507744535],[-6.559761288119159,37.05088468039048],[-6.559979779945057,37.050982752403236],[-6.562222723738806,37.051138852997646],[-6.564068720378457,37.05125034235629],[-6.566213586961395,37.05137966649137],[-6.567453172955009,37.05139747237466],[-6.568483301927703,37.05144651276922],[-6.569455375179625,37.05149557920805],[-6.569486569732361,37.051236938796336],[-6.569477610459779,37.051054146521686],[-6.5696114295441355,37.050960472466315],[-6.569834353378146,37.050862434094114],[-6.569883385323518,37.05071523968287],[-6.569696135622285,37.05058594131905]]]}"
0_00000000000000000015,0,36,165758.951598,2746.03258663,0.0,-0.6008064638004702,Pajas (Acebuche),2005.0,"{""type"":""Polygon"",""coordinates"":[[[-6.585824676423607,37.04750468609976],[-6.585704347100469,37.04737536358987],[-6.58565530298647,37.0472282220699],[-6.585619619751146,37.04704095618998],[-6.585517050927856,37.046929481637065],[-6.585369919130911,37.04677783666199],[-6.585164782452138,37.04660397135943],[-6.584973007138532,37.04644787255231],[-6.584825876596302,37.04635428050014],[-6.5846430637042905,37.046345348025056],[-6.584491453231796,37.0463631400616],[-6.584308641298149,37.046403292735945],[-6.5840990273683495,37.04637652250893],[-6.583925096394885,37.04633643772608],[-6.58375564653489,37.04631860840713],[-6.58348811219155,37.04632750357757],[-6.58322505957225,37.046345363214904],[-6.582846001759657,37.04640333469087],[-6.58269439555833,37.04645235319397],[-6.582587432345614,37.04655491076706],[-6.582520549879537,37.046648558041156],[-6.582270779925861,37.046688672162915],[-6.58213253520241,37.046737763836546],[-6.581998771294421,37.046902716089285],[-6.581775886380297,37.04697403392076],[-6.5815394793292,37.04704985222284],[-6.581374516278863,37.047112329636676],[-6.581106991923088,37.04713010656038],[-6.58087066881396,37.0471390582709],[-6.580727946698569,37.047107837699606],[-6.580598666154001,37.04709894637043],[-6.580447065294765,37.047116732675],[-6.580295464795924,37.04718808877609],[-6.580130423501939,37.04722822758015],[-6.579751384081963,37.04727281584086],[-6.57948834687473,37.04734863933591],[-6.579363467713329,37.047406607671],[-6.579185069335577,37.04748238379197],[-6.578877394402,37.04752700663781],[-6.578667879781979,37.04758942320537],[-6.5783869259930325,37.047593832838345],[-6.578230850140681,37.04760281383431],[-6.5780926141750475,37.047616186830155],[-6.577865181229108,37.047598303134784],[-6.577686868501842,37.04761618090674],[-6.577602151802974,37.04762063359857],[-6.577486155274805,37.04757602294762],[-6.577374720606612,37.04755822955611],[-6.5771071315738086,37.04755374137437],[-6.57694666015071,37.047513634332425],[-6.576821785967421,37.04749577010446],[-6.576665713946559,37.047491295145676],[-6.576500763504748,37.04752702085059],[-6.57623317814025,37.047549274683504],[-6.575983514269667,37.047602823237476],[-6.575791766564419,37.04770982924828],[-6.575675773330269,37.047981824980994],[-6.575613378180664,37.04817803651112],[-6.57570697092797,37.04832067443165],[-6.575787286484741,37.04856596828512],[-6.575921037362677,37.04870866215074],[-6.576054788521246,37.048851355517584],[-6.576268856123955,37.04890928328631],[-6.576594357554904,37.048913742141366],[-6.576817305815357,37.04890488794397],[-6.576991217403826,37.048980613854596],[-6.5770937725160685,37.049145663295704],[-6.577307843607602,37.049141214005644],[-6.577503994614772,37.04919026671204],[-6.577860782462362,37.04923481474287],[-6.578061415409883,37.04929723423732],[-6.578230850140681,37.04938201171167],[-6.578409245848657,37.04956927041622],[-6.578547482500771,37.04977881285313],[-6.578663399500188,37.04989925215713],[-6.579006752917048,37.05001066519127],[-6.579162830668679,37.05002850762643],[-6.579247549441221,37.0500285379557],[-6.579367948044309,37.04993486328197],[-6.579448186752439,37.04980558384981],[-6.579581945310647,37.04968964261657],[-6.579577546425463,37.04956481248922],[-6.579599785236996,37.0494889747372],[-6.579711305255016,37.04940427121746],[-6.579845064365148,37.04928832912317],[-6.579983304130073,37.04921698248386],[-6.58009034443676,37.04914565400114],[-6.5801572243542905,37.04904304208292],[-6.580295464795924,37.0490029228748],[-6.580447065294764,37.0489539088621],[-6.580638745538652,37.04883793221423],[-6.580790346853559,37.048730945938914],[-6.580910748369561,37.04861500901664],[-6.581133711723037,37.04858380507154],[-6.581280915211893,37.04869084825003],[-6.581352195385318,37.04869969476664],[-6.581450358497407,37.04869971157921],[-6.581517239841235,37.04864177987344],[-6.581468198946456,37.04851689748442],[-6.581383477223723,37.04847675320173],[-6.581325475493833,37.048432191144585],[-6.581280915211893,37.04836527631543],[-6.581245234423577,37.04828947058047],[-6.581156032540112,37.048177985881054],[-6.581164911991416,37.0480308912597],[-6.581173872906824,37.047941682648386],[-6.581209553655216,37.04782571527911],[-6.581249633423796,37.04773657381998],[-6.58132995596266,37.04762954460433],[-6.581436917066494,37.0474912763787],[-6.581557319803177,37.04737541857835],[-6.5817580458451825,37.047210421723065],[-6.581900688802036,37.04720593208521],[-6.58205677363664,37.04723714352257],[-6.58218165807218,37.047268373624604],[-6.582230699515561,37.0473575446433],[-6.582275260461096,37.04744671951747],[-6.5822083783223695,37.04753588104666],[-6.58217269701517,37.04761613602785],[-6.582132535202409,37.04768750743011],[-6.5821102955076425,37.047763347285915],[-6.582096935401692,37.04784358655887],[-6.582132535202411,37.04795502826472],[-6.5821771775435165,37.048044279440916],[-6.582279740996647,37.04808881479109],[-6.582422385120278,37.04819586556798],[-6.582511588774915,37.04827163630204],[-6.582658713979234,37.048347454234154],[-6.582783599593388,37.048400942179356],[-6.582859443487535,37.048432201475286],[-6.582904004872342,37.04849463098142],[-6.582988728614878,37.04853917687085],[-6.583073452469955,37.048490119936744],[-6.5830110500811605,37.048378699224145],[-6.583006569494237,37.048311762457146],[-6.583118014004272,37.04827614359273],[-6.583100173093741,37.0481869550534],[-6.583077933061575,37.04805316572945],[-6.583131374324103,37.04793719107241],[-6.5832652220729395,37.04782132011384],[-6.583514914454909,37.04778112693512],[-6.583671003239754,37.04778559167743],[-6.583885014945048,37.04782573424777],[-6.5839340576980865,37.04796847273971],[-6.58394293753614,37.04815127262738],[-6.583835972229715,37.04829842915623],[-6.58378244891066,37.04836972654856],[-6.583675402407282,37.048472287164465],[-6.583635321114343,37.04855254103879],[-6.583639720279409,37.04861948202231],[-6.583746766722911,37.048766582650316],[-6.583818131118373,37.04877550447513],[-6.584094546705003,37.04868637368271],[-6.584322001867357,37.04872650234649],[-6.584562818460368,37.04879785060653],[-6.584799155249624,37.04872203165264],[-6.585075575087139,37.04864618859496],[-6.585253908473796,37.04850354970044],[-6.58543680458458,37.04824047372786],[-6.58551257016491,37.04807988232584],[-6.585521531691116,37.04793278346147],[-6.58568202469175,37.047803445098445],[-6.585967409943422,37.04760275906389],[-6.585824676423607,37.04750468609976]]]}"
0_00000000000000000016,0,37,119860.07255699999,1567.92134174,0.0,-0.6032365193727331,El Huerto,2005.0,"{""type"":""Polygon"",""coordinates"":[[[-6.593436435690042,37.049689661208554],[-6.593338335615073,37.04965842393748],[-6.593222391950075,37.04960494137053],[-6.593106448495649,37.0494845197862],[-6.593043954816621,37.04936414390987],[-6.592994905061849,37.04921701135933],[-6.592919130597831,37.04907429899523],[-6.592941455538099,37.0489583400581],[-6.592945855344768,37.04882462434533],[-6.5929548179148405,37.04871307671102],[-6.59219227065822,37.0483073415022],[-6.591777635846001,37.048151250462595],[-6.591376284297564,37.048057609112426],[-6.591278187388556,37.04806208132797],[-6.591041826601643,37.04809331489331],[-6.590818910094798,37.04809779132662],[-6.590644960802953,37.04804866887513],[-6.590430926423205,37.04799965317091],[-6.590105435851057,37.04791940408868],[-6.589882522614671,37.04794613768282],[-6.589735380751451,37.04786144264664],[-6.5894811829830395,37.047803485659536],[-6.589253790901381,37.04771876301818],[-6.589012956602721,37.047727655683346],[-6.588745400213519,37.047723192538875],[-6.588491287860593,37.047718715925015],[-6.588196929416984,37.04774990359373],[-6.588005226461009,37.047790066003465],[-6.587666305517065,37.047799021794724],[-6.587425558680447,37.047785647075855],[-6.587189212161992,37.04779004693443],[-6.5869083023059,37.04781233103285],[-6.586863656653809,37.04780787947311],[-6.586511380742882,37.04804872739687],[-6.586279518427184,37.04822703648424],[-6.586217112902152,37.04841876645174],[-6.586266157448024,37.04851690251159],[-6.586342005482731,37.04860604900999],[-6.586440094804182,37.048673005959806],[-6.586556026148479,37.04870415669868],[-6.586796769704296,37.04877550421897],[-6.586984069633682,37.0488468834701],[-6.587140166906588,37.04888697343896],[-6.5872873027858905,37.04899401143843],[-6.5874611614548915,37.04906980504935],[-6.587510288427991,37.04924816462237],[-6.587742155216196,37.049431051688124],[-6.587875931167376,37.04952024016962],[-6.588130041069862,37.04955586346447],[-6.588442241604391,37.04964949161358],[-6.588669630794332,37.04966287139236],[-6.588905982796076,37.049658467767635],[-6.5891333736384405,37.049671846537606],[-6.589289394695854,37.049725308615855],[-6.589445497608132,37.04976547593254],[-6.5896461669962605,37.049805613321816],[-6.589833475289239,37.04986353301281],[-6.590060869436339,37.049939364093895],[-6.590471093459934,37.05003748730025],[-6.590858995900457,37.0501400288165],[-6.5910998371653,37.050211359756354],[-6.591353959904687,37.05024705612313],[-6.5915412732096215,37.05028719809674],[-6.59170626254815,37.050282677401185],[-6.591848927747151,37.05025599716311],[-6.591991674741699,37.05028271605005],[-6.592120978373603,37.050358530579004],[-6.5923438994277515,37.05037639077192],[-6.592508890840852,37.05030501221557],[-6.592776463006982,37.05028272211038],[-6.593021711318506,37.050354048379674],[-6.593146535737875,37.050318411240625],[-6.593351698074891,37.05024259742067],[-6.5933739416879815,37.05013112910573],[-6.593427473052353,37.0500285208177],[-6.593409629259242,37.04992596603474],[-6.5934586793326595,37.04982344347782],[-6.593436435690042,37.049689661208554]]]}"
0_00000000000000000017,0,39,309580.561931,4266.82742331,0.0,-0.2019340736811843,La Rocina,2005.0,"{""type"":""Polygon"",""coordinates"":[[[-6.508120401527991,37.131456171350834],[-6.507803794273112,37.1312956653078],[-6.507714614000535,37.13123768128382],[-6.507620958575638,37.1311796984527],[-6.50749166386805,37.131095001256696],[-6.507438204774018,37.13101477458023],[-6.507322254839179,37.13093895560957],[-6.507219649494794,37.130814103355526],[-6.507081405126134,37.130796279220625],[-6.50689865288026,37.13066246777286],[-6.506809473881244,37.13062680003455],[-6.5067291640688945,37.130515302716944],[-6.506613215431195,37.13038157014305],[-6.506483922779378,37.130323586736694],[-6.506381400159264,37.13026559995542],[-6.506301090889352,37.130158581518174],[-6.506283271521071,37.13004267580043],[-6.506252026613437,37.129931172100626],[-6.50617179887429,37.129824148552274],[-6.505980017560531,37.129730496423576],[-6.50572591024789,37.12961900514287],[-6.505525180023531,37.12962350486575],[-6.505320138051122,37.129498649471486],[-6.50509711497645,37.129485230361716],[-6.504905418280147,37.129463005437266],[-6.5048295859610334,37.12938269980972],[-6.504642283776326,37.12940055251847],[-6.504410475713968,37.12928457585177],[-6.504183062170061,37.12919100138434],[-6.504009105598693,37.12918653572375],[-6.5037906435089745,37.12909287642911],[-6.50367022524895,37.128896663461376],[-6.503429470778749,37.1288431609264],[-6.50336698379306,37.12884764785873],[-6.503277809763956,37.12880749591587],[-6.503206454358438,37.128892212556835],[-6.503135180396198,37.12895460629099],[-6.502970176599504,37.1289278997273],[-6.5028675783015615,37.12886095251677],[-6.502787354847302,37.12875400569407],[-6.502684756845411,37.12865586119708],[-6.502484117616866,37.12861131512979],[-6.502301297267231,37.12850869185556],[-6.502270054323012,37.128357108391846],[-6.50205607311397,37.128325918562844],[-6.501944526542146,37.12833032609918],[-6.501846486136081,37.128330327310614],[-6.501792950443122,37.12829465407691],[-6.50176618261361,37.12821442318121],[-6.5017840007116305,37.128071714647746],[-6.501578889484616,37.12797805003473],[-6.501449607104782,37.1278621432113],[-6.501257840083303,37.12780863634991],[-6.501168669022844,37.12772392579009],[-6.5010036703478145,37.12764809778617],[-6.500753976424637,37.12766594469532],[-6.500548868532604,37.127567878729856],[-6.5002679344453,37.12745637556069],[-6.500049403896917,37.12731367340269],[-6.499995951081566,37.12719776001569],[-6.500071777615371,37.12700600897901],[-6.5001832395304895,37.12695248986303],[-6.500330337015033,37.126867773800264],[-6.500513151676814,37.12683209067031],[-6.5005845040488826,37.12676073218667],[-6.50049533393624,37.12668937851121],[-6.500441880744583,37.12665369914812],[-6.500415113485954,37.12654226798296],[-6.500334811777934,37.12644419855122],[-6.50025898492926,37.126466439723075],[-6.500174290026411,37.126470920766266],[-6.500169815274846,37.126439723785815],[-6.500165340523599,37.126310371180054],[-6.50019658242982,37.126181096385686],[-6.50001824342221,37.12609638445667],[-6.5000092939414476,37.126216780127535],[-6.499937942217306,37.12626581952923],[-6.499830955461138,37.126341575604854],[-6.4997462611306025,37.126421892727755],[-6.499750654493666,37.126493170984276],[-6.4997283622471915,37.12658236654],[-6.499621375845013,37.126676042600245],[-6.499411796922337,37.12674292342354],[-6.499309204387304,37.12668493037819],[-6.4991932693276455,37.12664037590859],[-6.499055042470698,37.126613579087326],[-6.499001590494476,37.12655566117367],[-6.49901940781487,37.12641294936273],[-6.499014933144894,37.126283596467395],[-6.4989703491776645,37.12616768327653],[-6.498974823844492,37.125967052783935],[-6.499117525203283,37.12578417732196],[-6.499175451958343,37.125708422812494],[-6.499233460124297,37.12562810210318],[-6.499242328137517,37.12555682901914],[-6.499313679078072,37.125436432395816],[-6.499483148053793,37.12530259193545],[-6.499755129215618,37.12524467039289],[-6.499750654493666,37.125164434946164],[-6.499599083644041,37.12511979707676],[-6.499460855901465,37.12507076180719],[-6.4993048110548575,37.12496820733303],[-6.499184401321296,37.12478093677038],[-6.499055042470698,37.12474526250283],[-6.498809830884013,37.124838860435595],[-6.498702764676097,37.124945901378],[-6.4986047292873135,37.12498605828224],[-6.49854224706061,37.12499942131387],[-6.498444130563388,37.12499046295893],[-6.4983416209525275,37.12498606263589],[-6.498216738436507,37.12495926554203],[-6.49816768042103,37.12499942558885],[-6.498082988314587,37.12505294301193],[-6.498087462918724,37.125133178826815],[-6.498091856166726,37.125213419011054],[-6.498109754587668,37.125320451765525],[-6.498154337949098,37.1254498074533],[-6.498221213050089,37.12561027980562],[-6.49822568766399,37.12570843571449],[-6.498078513710769,37.125744117069125],[-6.497904573901882,37.12579755687896],[-6.497784248186405,37.12584219284784],[-6.497547909295819,37.12586891284294],[-6.497351679534287,37.12593579213764],[-6.497151057197742,37.12594923119385],[-6.497026177029387,37.12590459391471],[-6.4967943154806385,37.12582883744506],[-6.4966649615118355,37.12567276589532],[-6.4964598668613975,37.12553892809504],[-6.496401861235861,37.12541413570589],[-6.496308222533122,37.12526693956056],[-6.496201241908412,37.125168860581276],[-6.496009490777108,37.12507518200201],[-6.495969383380139,37.125244695913594],[-6.495996148759882,37.12525357455277],[-6.495782107392196,37.12527141215967],[-6.495625990256493,37.12534725101646],[-6.495532352701097,37.125507722871276],[-6.495411950140052,37.125610277735234],[-6.495278205942011,37.12568611192723],[-6.495095406391034,37.125828822538665],[-6.494970530276662,37.12602497246786],[-6.494698488310817,37.12611416598663],[-6.494524639137989,37.12609632026522],[-6.494502348731078,37.12621671410715],[-6.49458256169191,37.126337112865265],[-6.494600459120974,37.12645750403031],[-6.4945692199753555,37.12652438133026],[-6.494520164785606,37.12663589567193],[-6.494502348731078,37.12674740906108],[-6.4944087128374,37.12688115934507],[-6.49436405076139,37.12699259536542],[-6.494404238493209,37.12707290952011],[-6.494533506491826,37.12713979051007],[-6.494810022121351,37.12717986924573],[-6.49506416700121,37.12733154641339],[-6.495260389674176,37.12745633883995],[-6.495452138536999,37.127581212873075],[-6.495670571869321,37.127665932615656],[-6.495795449364321,37.12772840903676],[-6.495991674303515,37.12787551806305],[-6.496174476441976,37.12804054903529],[-6.49631717149091,37.128183177621594],[-6.496348411498917,37.12832588577458],[-6.4963840446518635,37.12850427451275],[-6.496544556797192,37.12874057575814],[-6.49666048700821,37.12886544584435],[-6.496798789993723,37.12891007870062],[-6.497164399458303,37.128932316159194],[-6.497565726207262,37.12895911111385],[-6.498065171257625,37.12900365936212],[-6.498533379145408,37.129101804002204],[-6.498925765241817,37.1291865092048],[-6.499113050526374,37.12921322173972],[-6.4993181537691544,37.12931584941055],[-6.499518782970525,37.129382719335],[-6.499835430188764,37.1294897375476],[-6.5000895952368065,37.12955212324214],[-6.500272409203798,37.12973946020289],[-6.50049533393624,37.12991335630274],[-6.500629089152273,37.13012741029234],[-6.5008342786640245,37.13028346165289],[-6.500642513505244,37.130457371143706],[-6.500745026839925,37.13049304582812],[-6.500776269032049,37.13063574720862],[-6.5007316838250695,37.130724857136386],[-6.500785218621176,37.13077396915548],[-6.500936792309034,37.130880992744004],[-6.5011909617761905,37.130961211962166],[-6.501222204188244,37.130791789406445],[-6.501177618667407,37.130622370987005],[-6.501079498087903,37.130435036292766],[-6.501043780932925,37.130234423004],[-6.501150851097888,37.13007387272784],[-6.501387203432467,37.130047145078116],[-6.501565546294122,37.13009169289798],[-6.50185982938575,37.13022990503888],[-6.502127345862259,37.13043507177342],[-6.502484117616867,37.13051528109621],[-6.502760586597646,37.13056438120319],[-6.503090512166214,37.130693710349384],[-6.503433864397249,37.13086310884256],[-6.5036747002477595,37.13085869278182],[-6.50379511851629,37.130845325691126],[-6.504071511853508,37.130814115264286],[-6.504191930876158,37.131014720545956],[-6.504272237473187,37.13110838153188],[-6.504303400040278,37.13123772647999],[-6.504486226166863,37.13114404463128],[-6.504571008198981,37.131139555474896],[-6.5046824780299515,37.131086115843445],[-6.504820717165695,37.13107266581043],[-6.505119409112051,37.131094964509586],[-6.505369120239775,37.13110838434845],[-6.505494016855607,37.13106381837155],[-6.505592144271728,37.13100133596953],[-6.505783843045384,37.131094991353116],[-6.505828431807609,37.13123321001505],[-6.505543080544674,37.13136257561881],[-6.505271074534665,37.13141163073263],[-6.505275468280859,37.13147850497384],[-6.505369120239775,37.131567685340244],[-6.505467247462499,37.13161670918536],[-6.505650076946939,37.1317192399774],[-6.5057303040256205,37.13185753786461],[-6.505841775895837,37.13207597782046],[-6.50587302060121,37.132205315809344],[-6.505877495755585,37.1323524941126],[-6.505957723122169,37.132459513923564],[-6.506140554021615,37.132646749661845],[-6.506225256900139,37.1327939218906],[-6.506492873174718,37.13268686988536],[-6.50642598934192,37.13259768891479],[-6.506421514148815,37.13245499095771],[-6.5064348583619145,37.13227669857364],[-6.506515167801338,37.13212502949648],[-6.506715819793822,37.132107174109585],[-6.506840637696017,37.13210276628966],[-6.506929816738883,37.132102758115096],[-6.507014520672248,37.13208939341222],[-6.507094830846184,37.13196900040305],[-6.507331123984597,37.13188875166976],[-6.50755854882545,37.131652360690516],[-6.507714614000535,37.131567637125535],[-6.5078528597503125,37.13153642702541],[-6.508022351566573,37.13174158022796],[-6.508196237784745,37.131732685197406],[-6.50823187760198,37.13166133301287],[-6.508120401527991,37.131456171350834]]]}"
0_00000000000000000018,0,41,3032039.15292,6943.04670343,0.0,-0.5547231091822706,Los Mimbrales (Parque Nacional),2005.0,"{""type"":""Polygon"",""coordinates"":[[[-6.514715402899356,37.092572856135725],[-6.511228379104787,37.09196189860542],[-6.507505089675007,37.09115035431518],[-6.504423819503609,37.090405741268206],[-6.502461824408476,37.08986616580745],[-6.499001590494476,37.088987723976174],[-6.4984753716206365,37.08888518347733],[-6.497592492261729,37.08986166657634],[-6.496700676197572,37.09075353851388],[-6.496442050261083,37.09156507188332],[-6.4960273072557175,37.09226518639902],[-6.495612648320072,37.0929295125417],[-6.49490813298801,37.094588365727255],[-6.494096567074846,37.09720583366887],[-6.493958269991534,37.09899843152882],[-6.492892579071318,37.100906876681506],[-6.493026318229887,37.102213427071334],[-6.493209193157064,37.103787460971375],[-6.493262721594235,37.104920068613175],[-6.493137849094605,37.10629350615027],[-6.493044215219012,37.106654701347516],[-6.506122734698469,37.1094862150424],[-6.506613215431195,37.10881735362517],[-6.507237550494543,37.10787202082859],[-6.508490551670548,37.106017007307145],[-6.508860622604319,37.10517424037774],[-6.509788087791849,37.10350650319173],[-6.510733468535429,37.10139292141734],[-6.511478114299939,37.09982329773079],[-6.512311955424605,37.09789695853791],[-6.512699951207609,37.0973975600483],[-6.51333752913196,37.09646119533337],[-6.514055513835486,37.09548910745892],[-6.514519201351788,37.094806821459],[-6.515085510167007,37.093861539077935],[-6.515807909136213,37.092867164617225],[-6.514715402899356,37.092572856135725]]]}"
0_00000000000000000019,0,42,15962.9448499,516.922044884,0.0,-0.6266338000570361,Charco del Toro,2005.0,"{""type"":""Polygon"",""coordinates"":[[[-6.513462441448218,36.99025875020474],[-6.513453490068835,36.99020970525582],[-6.513449014379615,36.99016955480669],[-6.513449014379615,36.990129403579274],[-6.513444620066872,36.99008035331987],[-6.513431193002051,36.99004028591558],[-6.51341784731619,36.98999564395309],[-6.513368777531972,36.9899555735822],[-6.513301886444495,36.98995557143508],[-6.513194877126458,36.989951078555166],[-6.513078916662496,36.98996894775637],[-6.513003155940573,36.99000011685035],[-6.512927313933664,36.98999122062555],[-6.512824780892569,36.989995703571246],[-6.512708821105401,36.99000900230055],[-6.512543873759471,36.990044737720986],[-6.512423438869176,36.99006252532007],[-6.512311955424605,36.990080392977575],[-6.512155878931503,36.99010266546113],[-6.512035526152501,36.99011163445503],[-6.5119373887614245,36.990138317801225],[-6.511839332896339,36.99015618288858],[-6.511732326046486,36.99017845610296],[-6.511634189124698,36.9902008139222],[-6.511571775423442,36.99021419378966],[-6.511536052354799,36.99024536910548],[-6.511522707067806,36.990290006384996],[-6.5115227070678054,36.99033456446682],[-6.511513755962251,36.99037912387267],[-6.511464769025137,36.99039699008046],[-6.511397879946215,36.99045492851759],[-6.5113443361845,36.99051295094191],[-6.511348811725162,36.990575380368306],[-6.5113443361845,36.99060206682723],[-6.511415700752321,36.990633325298454],[-6.511522707067806,36.99068237771769],[-6.511589596278421,36.990726938763004],[-6.511687733131188,36.99075370892829],[-6.511732326046486,36.99078047831565],[-6.511759016711523,36.99082063407608],[-6.511767967851701,36.99085180680127],[-6.511870499183908,36.99091424299014],[-6.511897271281281,36.99094541734624],[-6.511941864343949,36.99098557017365],[-6.512017705172187,36.99101233891297],[-6.5120622983195515,36.99101682923318],[-6.512102415904111,36.99102572703499],[-6.512164830127706,36.990994474933295],[-6.512249541056185,36.99096330531118],[-6.512338727708374,36.99091866967443],[-6.51239666654964,36.99090088335375],[-6.5124680323018875,36.99089190845103],[-6.512499280273424,36.990940953945625],[-6.512570564766122,36.99097670428513],[-6.512610764047345,36.99097670223044],[-6.51268652430046,36.990985602932795],[-6.5127890571179945,36.990985608451616],[-6.512878244529025,36.99097222801649],[-6.512931789586056,36.99094546088822],[-6.51298972896922,36.99092759265423],[-6.5130566197274185,36.99089642089608],[-6.513110164935071,36.990874142069266],[-6.513123510556177,36.99084288865104],[-6.51316362881214,36.990816123612724],[-6.513199352797739,36.990789354836345],[-6.513230519753778,36.99077597488856],[-6.513239471101687,36.99074031089784],[-6.513261768101058,36.99067788180926],[-6.513342004813305,36.99063332835459],[-6.513359826165808,36.99056200467651],[-6.513391074576808,36.99051736441334],[-6.513422323003206,36.99046382886356],[-6.513453490068835,36.99042816986145],[-6.513462441448218,36.99037912199763],[-6.513466917138382,36.990321179588356],[-6.513462441448218,36.99025875020474]]]}"
